,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
8142,A829RY2,State and local government,State and local - consumption expenditures,2004_Q1,0.04,0.02,0.02,0.02,-0.02,0.02,0.02,60.0,2004,1,2004-01-01
8143,A829RY2,State and local government,State and local - gross investment,2004_Q1,-0.33,-0.05,0.05,0.05,0.28,0.28,0.28,60.0,2004,1,2004-01-01
8144,A829RY2,State and local government,State and local - consumption expenditures,2004_Q2,0.01,0.0,0.0,0.0,-0.01,0.01,0.01,60.0,2004,4,2004-04-01
8145,A829RY2,State and local government,State and local - gross investment,2004_Q2,0.23,0.23,0.23,0.23,0.0,0.0,0.0,60.0,2004,4,2004-04-01
8146,A829RY2,State and local government,State and local - consumption expenditures,2004_Q3,0.1,0.12,0.12,0.12,0.02,0.02,0.02,60.0,2004,7,2004-07-01
8147,A829RY2,State and local government,State and local - gross investment,2004_Q3,-0.15,-0.32,0.32,0.32,-0.17,0.17,0.17,60.0,2004,7,2004-07-01
8148,A829RY2,State and local government,State and local - consumption expenditures,2004_Q4,0.12,0.11,0.11,0.11,-0.01,0.01,0.01,60.0,2004,10,2004-10-01
8149,A829RY2,State and local government,State and local - gross investment,2004_Q4,-0.05,-0.03,0.03,0.03,0.02,0.02,0.02,60.0,2004,10,2004-10-01
8150,A829RY2,State and local government,State and local - consumption expenditures,2005_Q1,0.06,0.04,0.04,0.04,-0.02,0.02,0.02,60.0,2005,1,2005-01-01
8151,A829RY2,State and local government,State and local - gross investment,2005_Q1,0.0,-0.05,0.05,0.05,-0.05,0.05,0.05,60.0,2005,1,2005-01-01
8152,A829RY2,State and local government,State and local - consumption expenditures,2005_Q2,0.08,0.08,0.08,0.08,0.0,0.0,0.0,60.0,2005,4,2005-04-01
8153,A829RY2,State and local government,State and local - gross investment,2005_Q2,0.21,0.23,0.23,0.23,0.02,0.02,0.02,60.0,2005,4,2005-04-01
