,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
923,A823RY2,Federal government,National defense - consumption expenditures,2004_Q1,0.34,0.26,0.26,0.26,-0.08,0.08,0.08,53.0,2004,1,2004-01-01
924,A823RY2,Federal government,National defense - gross investment,2004_Q1,0.31,0.32,0.32,0.32,0.01,0.01,0.01,53.0,2004,1,2004-01-01
925,A823RY2,Federal government,Nondefense - consumption expenditures,2004_Q1,0.04,-0.01,0.01,0.01,-0.05,0.05,0.05,53.0,2004,1,2004-01-01
926,A823RY2,Federal government,Nondefense - gross investment,2004_Q1,-0.03,0.0,0.0,0.0,0.03,0.03,0.03,53.0,2004,1,2004-01-01
927,A823RY2,Federal government,National defense - consumption expenditures,2004_Q2,0.16,0.16,0.16,0.16,0.0,0.0,0.0,53.0,2004,4,2004-04-01
928,A823RY2,Federal government,National defense - gross investment,2004_Q2,-0.07,-0.08,0.08,0.08,-0.01,0.01,0.01,53.0,2004,4,2004-04-01
929,A823RY2,Federal government,Nondefense - consumption expenditures,2004_Q2,-0.02,-0.01,0.01,0.01,0.01,0.01,0.01,53.0,2004,4,2004-04-01
930,A823RY2,Federal government,Nondefense - gross investment,2004_Q2,0.12,0.11,0.11,0.11,-0.01,0.01,0.01,53.0,2004,4,2004-04-01
931,A823RY2,Federal government,National defense - consumption expenditures,2004_Q3,0.36,0.38,0.38,0.38,0.02,0.02,0.02,53.0,2004,7,2004-07-01
932,A823RY2,Federal government,National defense - gross investment,2004_Q3,0.06,0.07,0.07,0.07,0.01,0.01,0.01,53.0,2004,7,2004-07-01
933,A823RY2,Federal government,Nondefense - consumption expenditures,2004_Q3,-0.03,-0.05,0.05,0.05,-0.02,0.02,0.02,53.0,2004,7,2004-07-01
934,A823RY2,Federal government,Nondefense - gross investment,2004_Q3,-0.08,-0.07,0.07,0.07,0.01,0.01,0.01,53.0,2004,7,2004-07-01
935,A823RY2,Federal government,National defense - consumption expenditures,2004_Q4,-0.15,-0.2,0.2,0.2,-0.05,0.05,0.05,53.0,2004,10,2004-10-01
936,A823RY2,Federal government,National defense - gross investment,2004_Q4,0.15,0.17,0.17,0.17,0.02,0.02,0.02,53.0,2004,10,2004-10-01
937,A823RY2,Federal government,Nondefense - consumption expenditures,2004_Q4,0.09,0.08,0.08,0.08,-0.01,0.01,0.01,53.0,2004,10,2004-10-01
938,A823RY2,Federal government,Nondefense - gross investment,2004_Q4,0.02,0.03,0.03,0.03,0.01,0.01,0.01,53.0,2004,10,2004-10-01
939,A823RY2,Federal government,National defense - consumption expenditures,2005_Q1,0.23,0.21,0.21,0.21,-0.02,0.02,0.02,53.0,2005,1,2005-01-01
940,A823RY2,Federal government,National defense - gross investment,2005_Q1,-0.23,-0.19,0.19,0.19,0.04,0.04,0.04,53.0,2005,1,2005-01-01
941,A823RY2,Federal government,Nondefense - consumption expenditures,2005_Q1,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,53.0,2005,1,2005-01-01
942,A823RY2,Federal government,Nondefense - gross investment,2005_Q1,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,53.0,2005,1,2005-01-01
943,A823RY2,Federal government,National defense - consumption expenditures,2005_Q2,0.03,0.04,0.04,0.04,0.01,0.01,0.01,53.0,2005,4,2005-04-01
944,A823RY2,Federal government,National defense - gross investment,2005_Q2,0.06,0.13,0.13,0.13,0.07,0.07,0.07,53.0,2005,4,2005-04-01
945,A823RY2,Federal government,Nondefense - consumption expenditures,2005_Q2,-0.08,-0.09,0.09,0.09,-0.01,0.01,0.01,53.0,2005,4,2005-04-01
946,A823RY2,Federal government,Nondefense - gross investment,2005_Q2,0.07,0.08,0.08,0.08,0.01,0.01,0.01,53.0,2005,4,2005-04-01
947,A823RY2,Federal government,National defense - consumption expenditures,2005_Q3,0.37,0.37,0.37,0.37,0.0,0.0,0.0,53.0,2005,7,2005-07-01
948,A823RY2,Federal government,National defense - gross investment,2005_Q3,0.11,0.09,0.09,0.09,-0.02,0.02,0.02,53.0,2005,7,2005-07-01
949,A823RY2,Federal government,Nondefense - consumption expenditures,2005_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,53.0,2005,7,2005-07-01
950,A823RY2,Federal government,Nondefense - gross investment,2005_Q3,-0.02,-0.02,0.02,0.02,0.0,0.0,0.0,53.0,2005,7,2005-07-01
951,A823RY2,Federal government,National defense - consumption expenditures,2005_Q4,-0.67,-0.49,0.49,0.49,0.18,0.18,0.18,53.0,2005,10,2005-10-01
952,A823RY2,Federal government,National defense - gross investment,2005_Q4,0.01,0.05,0.05,0.05,0.04,0.04,0.04,53.0,2005,10,2005-10-01
953,A823RY2,Federal government,Nondefense - consumption expenditures,2005_Q4,0.05,0.14,0.14,0.14,0.09,0.09,0.09,53.0,2005,10,2005-10-01
954,A823RY2,Federal government,Nondefense - gross investment,2005_Q4,0.1,0.12,0.12,0.12,0.02,0.02,0.02,53.0,2005,10,2005-10-01
955,A823RY2,Federal government,National defense - consumption expenditures,2006_Q1,0.44,0.4,0.4,0.4,-0.04,0.04,0.04,53.0,2006,1,2006-01-01
956,A823RY2,Federal government,National defense - gross investment,2006_Q1,0.03,0.04,0.04,0.04,0.01,0.01,0.01,53.0,2006,1,2006-01-01
957,A823RY2,Federal government,Nondefense - consumption expenditures,2006_Q1,0.22,0.23,0.23,0.23,0.01,0.01,0.01,53.0,2006,1,2006-01-01
958,A823RY2,Federal government,Nondefense - gross investment,2006_Q1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,53.0,2006,1,2006-01-01
959,A823RY2,Federal government,National defense - consumption expenditures,2006_Q2,-0.15,-0.17,0.17,0.17,-0.02,0.02,0.02,53.0,2006,4,2006-04-01
960,A823RY2,Federal government,National defense - gross investment,2006_Q2,0.1,0.08,0.08,0.08,-0.02,0.02,0.02,53.0,2006,4,2006-04-01
961,A823RY2,Federal government,Nondefense - consumption expenditures,2006_Q2,-0.1,-0.1,0.1,0.1,0.0,0.0,0.0,53.0,2006,4,2006-04-01
962,A823RY2,Federal government,Nondefense - gross investment,2006_Q2,-0.09,-0.12,0.12,0.12,-0.03,0.03,0.03,53.0,2006,4,2006-04-01
963,A823RY2,Federal government,National defense - consumption expenditures,2006_Q3,-0.02,-0.04,0.04,0.04,-0.02,0.02,0.02,53.0,2006,7,2006-07-01
964,A823RY2,Federal government,National defense - gross investment,2006_Q3,-0.01,-0.02,0.02,0.02,-0.01,0.01,0.01,53.0,2006,7,2006-07-01
965,A823RY2,Federal government,Nondefense - consumption expenditures,2006_Q3,0.15,0.13,0.13,0.13,-0.02,0.02,0.02,53.0,2006,7,2006-07-01
966,A823RY2,Federal government,Nondefense - gross investment,2006_Q3,0.01,0.02,0.02,0.02,0.01,0.01,0.01,53.0,2006,7,2006-07-01
967,A823RY2,Federal government,National defense - consumption expenditures,2006_Q4,0.42,0.43,0.43,0.43,0.01,0.01,0.01,53.0,2006,10,2006-10-01
968,A823RY2,Federal government,National defense - gross investment,2006_Q4,0.11,0.11,0.11,0.11,0.0,0.0,0.0,53.0,2006,10,2006-10-01
969,A823RY2,Federal government,Nondefense - consumption expenditures,2006_Q4,-0.17,-0.19,0.19,0.19,-0.02,0.02,0.02,53.0,2006,10,2006-10-01
970,A823RY2,Federal government,Nondefense - gross investment,2006_Q4,-0.05,-0.04,0.04,0.04,0.01,0.01,0.01,53.0,2006,10,2006-10-01
971,A823RY2,Federal government,National defense - consumption expenditures,2007_Q1,-0.26,-0.3,0.3,0.3,-0.04,0.04,0.04,53.0,2007,1,2007-01-01
972,A823RY2,Federal government,National defense - gross investment,2007_Q1,-0.05,-0.06,0.06,0.06,-0.01,0.01,0.01,53.0,2007,1,2007-01-01
973,A823RY2,Federal government,Nondefense - consumption expenditures,2007_Q1,0.11,0.11,0.11,0.11,0.0,0.0,0.0,53.0,2007,1,2007-01-01
974,A823RY2,Federal government,Nondefense - gross investment,2007_Q1,-0.01,-0.03,0.03,0.03,-0.02,0.02,0.02,53.0,2007,1,2007-01-01
975,A823RY2,Federal government,National defense - consumption expenditures,2007_Q2,0.39,0.35,0.35,0.35,-0.04,0.04,0.04,53.0,2007,4,2007-04-01
976,A823RY2,Federal government,National defense - gross investment,2007_Q2,0.05,0.04,0.04,0.04,-0.01,0.01,0.01,53.0,2007,4,2007-04-01
977,A823RY2,Federal government,Nondefense - consumption expenditures,2007_Q2,0.01,-0.02,0.02,0.02,-0.03,0.03,0.03,53.0,2007,4,2007-04-01
978,A823RY2,Federal government,Nondefense - gross investment,2007_Q2,0.02,0.04,0.04,0.04,0.02,0.02,0.02,53.0,2007,4,2007-04-01
979,A823RY2,Federal government,National defense - consumption expenditures,2007_Q3,0.37,0.39,0.39,0.39,0.02,0.02,0.02,53.0,2007,7,2007-07-01
980,A823RY2,Federal government,National defense - gross investment,2007_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,53.0,2007,7,2007-07-01
981,A823RY2,Federal government,Nondefense - consumption expenditures,2007_Q3,0.03,0.04,0.04,0.04,0.01,0.01,0.01,53.0,2007,7,2007-07-01
982,A823RY2,Federal government,Nondefense - gross investment,2007_Q3,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,53.0,2007,7,2007-07-01
983,A823RY2,Federal government,National defense - consumption expenditures,2007_Q4,0.05,0.05,0.05,0.05,0.0,0.0,0.0,53.0,2007,10,2007-10-01
984,A823RY2,Federal government,National defense - gross investment,2007_Q4,-0.08,-0.08,0.08,0.08,0.0,0.0,0.0,53.0,2007,10,2007-10-01
985,A823RY2,Federal government,Nondefense - consumption expenditures,2007_Q4,0.04,0.04,0.04,0.04,0.0,0.0,0.0,53.0,2007,10,2007-10-01
986,A823RY2,Federal government,Nondefense - gross investment,2007_Q4,0.01,0.02,0.02,0.02,0.01,0.01,0.01,53.0,2007,10,2007-10-01
