,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
1361,A007RY2,Fixed investment,Computers and peripheral equipment,2004_Q1,0.12,0.08,0.08,0.08,-0.04,0.04,0.04,27.0,2004,1,2004-01-01
1362,A007RY2,Fixed investment,Industrial equipment,2004_Q1,0.07,0.07,0.07,0.07,0.0,0.0,0.0,27.0,2004,1,2004-01-01
1363,A007RY2,Fixed investment,Information processing equipment - other,2004_Q1,0.32,0.3,0.3,0.3,-0.02,0.02,0.02,27.0,2004,1,2004-01-01
1364,A007RY2,Fixed investment,Other equipment,2004_Q1,0.15,0.14,0.14,0.14,-0.01,0.01,0.01,27.0,2004,1,2004-01-01
1365,A007RY2,Fixed investment,Residential,2004_Q1,0.11,0.24,0.24,0.24,0.13,0.13,0.13,27.0,2004,1,2004-01-01
1366,A007RY2,Fixed investment,Software \4\,2004_Q1,0.23,0.28,0.28,0.28,0.05,0.05,0.05,27.0,2004,1,2004-01-01
1367,A007RY2,Fixed investment,Structures,2004_Q1,-0.15,-0.18,0.18,0.18,-0.03,0.03,0.03,27.0,2004,1,2004-01-01
1368,A007RY2,Fixed investment,Transportation equipment,2004_Q1,-0.01,-0.15,0.15,0.15,-0.14,0.14,0.14,27.0,2004,1,2004-01-01
1369,A007RY2,Fixed investment,Computers and peripheral equipment,2004_Q2,0.22,0.22,0.22,0.22,0.0,0.0,0.0,27.0,2004,4,2004-04-01
1370,A007RY2,Fixed investment,Industrial equipment,2004_Q2,-0.02,0.03,0.03,0.03,0.05,0.05,0.05,27.0,2004,4,2004-04-01
1371,A007RY2,Fixed investment,Information processing equipment - other,2004_Q2,0.19,0.2,0.2,0.2,0.01,0.01,0.01,27.0,2004,4,2004-04-01
1372,A007RY2,Fixed investment,Other equipment,2004_Q2,0.12,0.2,0.2,0.2,0.08,0.08,0.08,27.0,2004,4,2004-04-01
1373,A007RY2,Fixed investment,Residential,2004_Q2,0.81,0.86,0.86,0.86,0.05,0.05,0.05,27.0,2004,4,2004-04-01
1374,A007RY2,Fixed investment,Software \4\,2004_Q2,0.13,0.13,0.13,0.13,0.0,0.0,0.0,27.0,2004,4,2004-04-01
1375,A007RY2,Fixed investment,Structures,2004_Q2,0.12,0.16,0.16,0.16,0.04,0.04,0.04,27.0,2004,4,2004-04-01
1376,A007RY2,Fixed investment,Transportation equipment,2004_Q2,0.11,0.28,0.28,0.28,0.17,0.17,0.17,27.0,2004,4,2004-04-01
1377,A007RY2,Fixed investment,Computers and peripheral equipment,2004_Q3,0.08,0.18,0.18,0.18,0.1,0.1,0.1,27.0,2004,7,2004-07-01
1378,A007RY2,Fixed investment,Industrial equipment,2004_Q3,0.34,0.31,0.31,0.31,-0.03,0.03,0.03,27.0,2004,7,2004-07-01
1379,A007RY2,Fixed investment,Information processing equipment - other,2004_Q3,0.04,0.02,0.02,0.02,-0.02,0.02,0.02,27.0,2004,7,2004-07-01
